a ,0.9103823842599985  ,0.4976071091114312    ,0.15922278368013984    ,0.0                  ,0.10084353707582643  ,0.31753901232394505 ,0.20854738537780787   ,0.2807673702503815    ,0.3534069036214685    ,0.5286895302162942  ,0.408899943213729   ,0.4859800227612461  ,0.5614367471826921   ,0.751352782955706   ,0.6382438787282056  ,0.6764304259126115  ,0.7391442799711161   ,1.0                 ,0.8700156804888137  ,0.8547795111395345  ,0.8939712298473003  ,1.0                  ,0.8984463041747018   ,0.6651564540349013   ,0.3519118472148492  ,0.14476302433935942  ,0.2874504051802805   ,0.04618588890992706   ,0.3224457744773844   ,0.4441666336158994    ,0.24047594432403271  ,0.02155006826158883    ,0.3555146850781843   ,0.4353622411108509    ,0.2243757678080438  ,0.0                    ,0.33064164565937776   ,0.4357020970338444    ,0.2417419408262382  ,0.050362233643313575 ,0.2910113418617035    ,0.3956050721505163    ,0.5633257135648877    ,0.3336732270307346   ,0.2603555097267797   ,0.11091079763411736  ,0.08899615074649449   ,1.0                 ,0.4092975858832568    ,0.11006210714688691  ,0.0                   ,0.8761694616126899  ,0.2416823451419791   ,0.14201393305164237   ,0.2676402047594999    ,0.6217101893891869  ,0.006138722422224666  ,0.3459536865064816   ,0.7821729526992865   ,0.3303749153391044   ,0.07199068737325988   ,0.42020497949620056   ,0.7952969347228965
a ,0.9032804777692309  ,0.4853306460656854    ,0.1487067787695326     ,0.0                  ,0.09948902953519852  ,0.32060545656435147 ,0.21203994888715846   ,0.27708277721529784   ,0.3522529295903233    ,0.5292586268715181  ,0.41072737869782294 ,0.48304952227815434 ,0.5622892740428583   ,0.7508741780641248  ,0.6394797736250788  ,0.6721382889834135  ,0.7368026674711622   ,1.0                 ,0.8745618842884875  ,0.851258156178478   ,0.8916651003223773  ,1.0                  ,0.8970973254558685   ,0.6583396037534969   ,0.34317256554206577 ,0.12601537443700436  ,0.2913963778308779   ,0.043134075762093514  ,0.3135597182151645   ,0.44071921375125855   ,0.24777804116754534  ,0.019744100780450496   ,0.34910866424770237  ,0.43060086180764856   ,0.23109809029570227 ,0.0                    ,0.3265235882056081    ,0.43159928339628534   ,0.24668975502824372 ,0.04651390794334899  ,0.2816340150539642    ,0.3871835640379909    ,0.5188371512455666    ,0.31547817357109453  ,0.2521797789902493   ,0.10295433044344184  ,0.07483339420308822   ,1.0                 ,0.4061702019509216    ,0.10290025829602278  ,0.0                   ,0.8683510627403258  ,0.26025204174896965  ,0.17978525948379337   ,0.3193827133624423    ,0.6012244313635126  ,0.006420123558775124  ,0.3404067336850208   ,0.7710742009139333   ,0.2976695581254747   ,0.051160266104781776  ,0.3889034923661206    ,0.754537919482583
a ,0.9132463035808113  ,0.4666357260060341    ,0.14263601518717378    ,0.0                  ,0.08772064585509184  ,0.3135419073819941  ,0.19146470247262784   ,0.2598344179777718    ,0.3409542461215516    ,0.519925419667674   ,0.3965602936221358  ,0.4737984459095715  ,0.5541055975915342   ,0.7447330948449589  ,0.626656820737386   ,0.6617332665462606  ,0.7319978285594777   ,1.0                 ,0.8675340594706178  ,0.8431160042396021  ,0.882037978262357   ,1.0                  ,0.8822669941544574   ,0.6486069091417677   ,0.34827713122658244 ,0.14345944557723814  ,0.2988129794436797   ,0.060398677943893586  ,0.3267635389292523   ,0.4605569418987258    ,0.25261380895945745  ,0.029279567755375453   ,0.3551510214363824   ,0.4498520825000961    ,0.23341651392354748 ,0.0                    ,0.32583734718531443   ,0.44833454791717275   ,0.2500707893813474  ,0.042829906734683364 ,0.2778586682435809    ,0.39307719927599355   ,0.4041016297593041    ,0.3000172467482054   ,0.2915429211926727   ,0.17620429974648147  ,0.16691147949634288   ,1.0                 ,0.438760968229374     ,0.11650305227062885  ,0.0                   ,0.8454974023253542  ,0.25269107506476957  ,0.11917980232249757   ,0.21291976667899545   ,0.5695977372853706  ,0.013936627344325488  ,0.30790202752411483  ,0.702185501391637    ,0.26523284495023186  ,0.05875804924727522   ,0.3901468218711594    ,0.7429211993471465
a ,0.8354828649609529  ,0.44247629227955276   ,0.1331129119944125     ,0.0                  ,0.09222284499381711  ,0.3419444732355104  ,0.23481976375948008   ,0.2713382497416842    ,0.34343014327131866   ,0.544597429196815   ,0.43013898455432886 ,0.47407586929839296 ,0.5616330306214292   ,0.7587706049833941  ,0.6452806628807393  ,0.6582766013246408  ,0.7316969324986187   ,1.0                 ,0.8706315766428298  ,0.8306192246376268  ,0.8719329158126947  ,1.0                  ,0.8818633271050202   ,0.6227460100870329   ,0.32701828211603234 ,0.11216151567093201  ,0.279794952704511    ,0.02874859773366721   ,0.30286704927002334  ,0.44048632640671725   ,0.2462183399740258   ,0.0218018106359346     ,0.34590984545302467  ,0.4376536954757232    ,0.23804883038730487 ,0.0                    ,0.3244965238780688    ,0.4392317592169233    ,0.2585013541735046  ,0.05515811667670331  ,0.27891177128370304   ,0.3828726656653368    ,0.558952880668026     ,0.36210929982527085  ,0.3038013787748702   ,0.15957097650368668  ,0.12633349818962822   ,1.0                 ,0.41301118837009004   ,0.10394512229190121  ,0.0                   ,0.8799190886797392  ,0.30767444442586195  ,0.2284733541557271    ,0.3565790433804996    ,0.6272055324682488  ,0.07267876168418566   ,0.3868372182438961   ,0.7938300097641651   ,0.33816738600618035  ,0.11986885630292407   ,0.43669773550276936   ,0.7784923529419148
a ,0.7600127843231468  ,0.4075825863122534    ,0.12378768487627799    ,0.0                  ,0.11246528414896198  ,0.34736307185506343 ,0.23720225731280356   ,0.26697302695458874   ,0.3326704823790284    ,0.5548480838818939  ,0.4331835317861616  ,0.4464409610205803  ,0.5264115779949069   ,0.7681986270387512  ,0.6550281441214031  ,0.6346190611612663  ,0.7025454676329146   ,1.0                 ,0.8739759814067461  ,0.8104133479899835  ,0.846387252098024   ,1.0                  ,0.8439360559828146   ,0.5501873755860329   ,0.259929953685559   ,0.07122628991819913  ,0.2139477943982319   ,0.0                   ,0.27852844951545136  ,0.3706217421538895    ,0.20662209985917776  ,0.0058444298377864625  ,0.3379906583391498   ,0.3957812083336293    ,0.23136631475095254 ,0.016615620486311315   ,0.3425683497970313    ,0.43002067459085036   ,0.2837067823892776  ,0.0909790148383127   ,0.3128637988689023    ,0.4081088043926726    ,0.6215109940744775    ,0.3233361165332421   ,0.2329605486404754   ,0.07032788815319263  ,0.03720834169993552   ,1.0                 ,0.419440430512463     ,0.1635195717500139   ,0.07667237138543272   ,0.8939624977033065  ,0.2818934724093451   ,0.2606551968915775    ,0.44345450593578883   ,0.6391484650789854  ,0.0                   ,0.36629348020748426  ,0.8321070989459334   ,0.33974833139608146  ,0.06914771167636648   ,0.41530365928405316   ,0.7919565207999569
a ,0.8312060063550953  ,0.4430021178920485    ,0.12856823653910168    ,0.0                  ,0.10116320856782024  ,0.3325751224083575  ,0.22769696940070955   ,0.26336762654330087   ,0.3302815672117323    ,0.5406796586962799  ,0.4242522056053574  ,0.45701070204865174 ,0.5406724051012957   ,0.7618178013628244  ,0.6544362119645526  ,0.6485885529125313  ,0.7172056692206155   ,1.0                 ,0.8838349378232876  ,0.8274328754685467  ,0.8623895265657398  ,1.0                  ,0.8564319930785903   ,0.5843774417036326   ,0.2860791290459985  ,0.07804123243745777  ,0.24418002331846403  ,0.016096141524718426  ,0.28886180572076003  ,0.3902403247901674    ,0.22105857468479817  ,0.0                    ,0.32681247740977154  ,0.3918071610619959    ,0.2260571770860809  ,0.00014817614403882066 ,0.315585999336151     ,0.402252625648934     ,0.26201986721195264 ,0.06693705979890001  ,0.29519241795855067   ,0.3974549358369104    ,0.6269111782175345    ,0.3669063389676694   ,0.2657813183690534   ,0.09037797997313707  ,0.030790282969071135  ,1.0                 ,0.4154906532021809    ,0.13859596128544147  ,0.044175164181774945  ,0.8784975112206715  ,0.2560233371857262   ,0.20615695205520332   ,0.36729237864242187   ,0.6156895509772697  ,0.0                   ,0.3255003937234216   ,0.7508415332175923   ,0.3105651107673854   ,0.05561849291263539   ,0.3708240036409983    ,0.7142566674684291
a ,0.8437555225227062  ,0.4355424773567811    ,0.13146963291757513    ,0.0                  ,0.09026287480558774  ,0.3225013129493631  ,0.20604141991289146   ,0.2503394672812084    ,0.32317549862881845   ,0.5303622556913805  ,0.4017408626431535  ,0.45211218636547434 ,0.5327830960941917   ,0.7532838525678923  ,0.6295790325451069  ,0.6410302242266833  ,0.7083921169788447   ,1.0                 ,0.8607792558827372  ,0.8165006711495084  ,0.8510395304802771  ,1.0                  ,0.8728539156687246   ,0.6123899421698805   ,0.3171004503705874  ,0.12770346169252678  ,0.2636604641025587   ,0.034939171658192006  ,0.3032692642441374   ,0.43562146285180714   ,0.23043222315485912  ,0.020673457044757804   ,0.34561760234811545  ,0.43301066212074746   ,0.22820973134088537 ,0.0                    ,0.32352335733793347   ,0.4434643511603209    ,0.2631139761687703  ,0.05548397213403578  ,0.2817942646756814    ,0.3988452044494039    ,0.578168154531404     ,0.3839990709372164   ,0.335742257815807    ,0.20066599390019318  ,0.17317028760052286   ,1.0                 ,0.41629226992410656   ,0.10863379936394514  ,0.0                   ,0.8760917457323772  ,0.29847977390038505  ,0.2311896256334233    ,0.3649769629309121    ,0.6222391528994156  ,0.052829882099387944  ,0.38471182417129596  ,0.805035249474859    ,0.33160202907747416  ,0.09288838297962969   ,0.42490906527533606   ,0.7826687978271879
a ,0.8789350488734698  ,0.47463816667014985   ,0.14409129522378775    ,0.0                  ,0.0985927440323471   ,0.33033311532565307 ,0.21717237686971297   ,0.2747018171267981    ,0.3405932554488602    ,0.5410150511355045  ,0.41757957382776817 ,0.47508965156061944 ,0.5501003777843617   ,0.759816799786582   ,0.6456034161639582  ,0.6660929622449218  ,0.7297925935578731   ,1.0                 ,0.8763930260490492  ,0.8415340282533036  ,0.8739149302887659  ,1.0                  ,0.9010443140564997   ,0.6317815262012327   ,0.32574778707874524 ,0.13602515930284578  ,0.25901559897969356  ,0.028924025713630057  ,0.31286481204366934  ,0.4242799458388537    ,0.2212154667226513   ,0.012654902832135216   ,0.35268406627157334  ,0.4192869444682681    ,0.21535852288023652 ,0.0                    ,0.3398294864327256    ,0.4369573661443827    ,0.24052022648604562 ,0.04640263494175425  ,0.2878471540397175    ,0.3927347868803928    ,0.5507567471409881    ,0.2841098127260617   ,0.24199905222808385  ,0.12278458498832014  ,0.13828678343080095   ,1.0                 ,0.39810251618668197   ,0.10944853285666421  ,0.008967833935857412  ,0.8906911899917173  ,0.26787427198666325  ,0.2237787432688831    ,0.39197478312099354   ,0.6322361337508757  ,0.0                   ,0.37300451398391     ,0.840864555758536    ,0.32962438319934445  ,0.06971517946887705   ,0.43237227141119083   ,0.820691664209296
a ,0.8683457465891161  ,0.46154068744451837   ,0.13595183177588122    ,0.0                  ,0.11339887980439982  ,0.31065623324661634 ,0.2167663429792374    ,0.2910772353739363    ,0.34741807702348204   ,0.5340447424828938  ,0.4225706251868834  ,0.4872094770750704  ,0.5501737295742902   ,0.7589435648804584  ,0.658050351861895   ,0.6809592573266835  ,0.7364428857996025   ,1.0                 ,0.8897356267441799  ,0.8575669520828725  ,0.8872296394757403  ,1.0                  ,0.9010185819212386   ,0.6288839205139616   ,0.3052743096362286  ,0.12027547040353369  ,0.2501984843203415   ,0.0330897903454471    ,0.32879233356250165  ,0.4140018675609282    ,0.2085353768808219   ,0.01244027387219573    ,0.3683035437502497   ,0.4144821910051212    ,0.2026723825558374  ,0.0                    ,0.3528961660923681    ,0.4257716002606732    ,0.22468192564751527 ,0.05572716388381029  ,0.3100174390648831    ,0.39149934280592935   ,0.5300071001470831    ,0.21844714784872374  ,0.1844187655862058   ,0.09108137835139547  ,0.1584949422031045    ,1.0                 ,0.4023301743859553    ,0.12139364012294698  ,0.0042097229839728545 ,0.9065093997589507  ,0.24306560197993946  ,0.17953390434606548   ,0.3364554439139301    ,0.6599499493586722  ,0.0                   ,0.41228619943280603  ,0.9033238244874108   ,0.363784878452273    ,0.11195437628899826   ,0.5132978881610996    ,0.9242840946507608
a ,0.8966983157971476  ,0.493373334537807     ,0.16162293317865356    ,0.0                  ,0.1116480527939827   ,0.30599732797025586 ,0.2495300175441099    ,0.31623456173799214   ,0.351267470811324     ,0.5333257261312148  ,0.4658042001264697  ,0.5271765710853417  ,0.551460979015216    ,0.7575952366236067  ,0.7020024374743455  ,0.7281452214884442  ,0.7501179908745271   ,1.0                 ,0.9380608924832919  ,0.914669062935334   ,0.915144196100992   ,1.0                  ,0.9116047723660631   ,0.6555849159361189   ,0.32677331761830836 ,0.12615589736291177  ,0.2594140407859968   ,0.03484119022004313   ,0.3386775920896114   ,0.43664138543011927   ,0.20245321385909293  ,0.014081033100784577   ,0.37359861497038505  ,0.40720396341894055   ,0.18785474353511894 ,0.0                    ,0.3424282967715243    ,0.40169631441302256   ,0.20357543042141096 ,0.03689377464375234  ,0.2876777528277122    ,0.36088734225897645   ,0.5064197230053399    ,0.12803987045087803  ,0.08243100745968772  ,0.0                  ,0.10141612492843687   ,1.0                 ,0.3938704694401472    ,0.12619662098400863  ,0.031877182523021914  ,0.9474185446434132  ,0.3022092630606542   ,0.24082550741066214   ,0.38869079082146896   ,0.7285575732826278  ,0.07357652123587324   ,0.4437425319013253   ,0.8936904789860319   ,0.45588969730520174  ,0.2050179982453206    ,0.5686999520625524    ,0.9445546991960166
